geom,x,y
223,33.87784476971908,-3.0826177959758203
224,13.918029110274713,32.44955458531765
225,6.296772928489592,14.04064786365964
226,46.94480965372132,4.213603208665843
227,20.88097396564745,18.746978509086187
228,1.9179602477415223,9.212138053148774
229,28.806344762017105,-5.024703774145255
230,17.702575777025416,-16.996059879308824
231,31.41381231794548,13.531565996043575
232,36.67996446984836,-11.153595187283786
233,17.037114143501995,2.264942546826189
234,29.229922306838667,-7.034514124916146
235,35.45110880582805,10.933390919366763
236,-12.920151942897592,10.355920263136008
237,-10.18999467036762,11.873001828951042
238,24.85533474733166,-12.665259971848569
239,-4.817132267124075,14.478123111311923
240,13.710579585783282,-6.83226075991241
241,19.206403880813504,-0.7537165652753677
242,24.471996292958536,-8.114176419382257
243,15.768466305704855,6.312282538659118
244,36.28730351755898,-1.639128529037402
245,-9.107616508687087,21.410671055253804
246,33.134872826527044,5.683879540743311
247,-10.320082503139904,10.943201854169008
248,-0.08261369225650128,24.801688926342187
249,42.214736160224206,8.617457545161793
250,19.253943770729656,-4.653359721762511
251,24.324926437081935,-15.099028412030464
252,24.738625765223432,-23.06889211383113
253,25.1797827705033,19.466246538167812
254,21.551213573367377,2.4744516157780176
255,17.94212806419891,13.742553087282692
256,48.392389772797955,7.483946664073649
257,-8.213940818746932,16.428227156390367
258,18.526365805123604,21.412776482532564
259,32.7020882423853,-8.266319961615066
260,32.02608036388781,-3.494112589968869
261,24.93721920382915,4.021388366003904
262,41.391474352946425,7.242828177782157
263,31.601365108987608,13.25853387030993
264,17.766865043767936,17.507295169435125
265,12.279343120817677,6.672975820393926
266,17.92586137427422,30.553817400116703
267,41.47205654645366,11.727489335009713
268,12.910423358399129,-2.4713087559884666
269,-6.7605285264749195,21.98860143827468
270,35.729454325983305,11.721142001024804
271,17.934595684969025,-2.2618939989502724
272,19.7406478681527,15.499441838406872
273,21.369036073187537,4.71429802750817
274,23.701188451548795,-0.3784819466032046
275,0.6013141179673802,20.10889180998099
276,5.527205512954513,15.260875712414116
277,18.1994306456262,-3.9345400486381927
278,22.230445857651368,-14.18192592916414
279,7.6696684247667966,19.666064373212915
280,27.388090380797436,5.738080637707178
281,-5.202289347991259,10.01214421877511
282,14.379492330396282,-3.00147849858492
283,27.31359287404983,3.1995288306972935
284,-15.373796818285376,21.63372139057373
285,-0.8520010842076502,9.914564009130608
286,16.647707397928578,-5.503902869063049
287,32.19197317387862,10.50837333935327
288,9.52780358683586,4.598461614660982
289,-6.832674453077713,17.141382553879367
290,-6.594772824411189,6.0312109173826105
291,34.766357143589794,16.273835145259657
292,42.95047812887974,1.045486983526067
293,8.763936660295254,6.818384916390585
294,4.948700991798869,15.051010787075656
295,28.243813162921548,-8.463584023199594
296,24.150045945674393,-8.268005923697528
297,39.91659404919349,-10.846649294057965
298,18.54610246355991,-3.651342263523813
299,10.687462309733824,7.891530767864896
300,36.19248500880793,10.57941941352698
301,8.454120259901881,7.2443197530475265
302,35.05808935073169,2.2620566916689513
303,30.66603228435163,27.60078257194163
304,15.903871152620624,1.474645102296427
305,-8.416223980328187,7.029031326886703
306,14.249585527379594,-15.255770013967917
307,24.095174803868844,-14.022555603558027
308,21.999811465153428,-4.3042694585371795
309,32.16230891749659,22.271964052426668
310,34.18634662122675,9.85991951242978
311,21.611590942688785,-11.162806712453284
312,19.417422072311133,-21.547687936033824
313,-7.203493101438422,28.747651588824844
314,22.107731391919145,-20.875208792888017
315,13.605016662888556,24.0833873060954
316,35.612962172186485,-3.2728359142468224
317,33.111104100183745,24.06791697779906
318,22.010369308819755,-27.82348379285457
319,31.517476635337463,-21.472133633802837
320,20.764527398728266,-1.2577690220137625
321,38.20034524806204,-15.758757834473638
322,23.83565617015197,3.0037627284367963
323,41.03264536610427,13.764070228133766
324,27.03031622350588,2.8539212282331614
325,19.03188312499058,14.6800758893196
326,-9.559608293974474,5.452494058406624
327,11.147380605659407,15.990920690080994
328,30.43739200738156,-1.4716374623178246
329,46.12369804431611,-19.310822752963336
330,-3.8857032449622615,9.705096442099313
331,15.215156957977465,0.10647241747965752
332,15.728921016100628,6.749124875754067
333,-6.772188827238518,13.299928987711304
334,30.23886405126551,-16.11127738543069
335,-9.115740865833834,11.355358332405949
336,-0.1168194292101674,17.944750511236574
337,35.900408310147746,-8.115114301565665
338,23.723367608953424,-17.777191672759358
339,22.89622585915606,-0.7382576045007773
340,19.130335956884583,13.399012529617067
341,18.069742133997178,17.37399108196382
342,39.162840058298336,-3.7986767919102777
343,27.42738324181467,-30.11624531528869
344,22.372244399565083,-13.659436794081408
345,44.26626874607332,-20.29949693540804
346,23.83244586063139,6.824975575498259
347,7.419680218131845,5.2379382583900735
348,15.038026511072196,-17.582706766245362
349,11.858781333395388,-3.5095357168402597
350,26.746927812698793,-19.17386504154383
351,-13.052860200901552,20.179199895979085
352,19.064723759359325,14.053382597700615
353,22.359751323008258,-17.72747627982664
354,4.6426254456730405,26.31499349794601
355,-12.885503880473957,20.302000245340235
356,32.53674297123413,8.131298528782654
357,33.11047842103164,7.623920404475851
358,32.87329849879106,17.210285607192993
359,18.25174463037355,10.734099178905751
360,34.284681836860024,17.73748183372592
361,14.933431636894175,25.60414346099092
362,2.7092435084502924,8.202024101672492
363,14.047991114843713,1.3203839990536586
364,6.244875804552628,8.69103966658992
365,-8.955720909438563,15.042807509335113
366,14.753861103617012,21.53589396005938
367,9.428839988811326,19.075619508203363
368,13.204133689455244,-5.228311081666814
369,26.626802458926285,9.147907459275826
370,34.709554842846664,-2.413125996909563
371,40.21438034165936,1.0480425658789354
372,14.047474723014176,28.32166043181005
373,48.45230561193315,-17.946411895721806
374,28.61987106073324,3.4128643751026853
375,37.38902515948028,-1.8331068918875024
376,10.270159550527715,-2.9830419582420133
377,6.671580527127578,6.7593543436093535
378,29.05709745279872,-20.39474331594619
379,13.927481021424184,-11.853810155434976
380,26.80320910208503,11.00248719534137
381,34.320933879764105,-1.9021358999251423
382,26.772554634099173,-10.934389120197071
383,2.939136557534585,15.9051099160759
384,20.30009403271817,-20.114365927412948
385,13.61140429991602,9.336062588658274
386,18.8470543678448,30.13065347179316
387,10.00866000837285,1.7158702865217546
388,-14.982988363679798,14.77607709686897
389,24.517191060953436,-10.714053106623362
390,38.21491451278338,-10.21029411986444
391,21.632974468936645,-5.357642454571179
392,35.439777865819416,-18.709812462676243
393,-6.9764467259842835,15.106698920009553
394,21.188489282943713,16.25975020167849
395,3.7026649618575185,25.516643942209058
396,-5.052047103103611,28.70515826477203
397,17.14592171139688,-0.9594328294433409
398,6.922315387599355,21.633442613174378
399,20.23963852308428,-8.6868917645516035
400,-0.9699887316685256,15.642660005161098
401,33.26388618906843,28.32269182267941
402,-1.0965992731627097,7.963280870479011
403,21.405305166835788,-10.083076571603137
404,-3.0588173634604985,33.94994969408159
405,15.974306280668308,-7.109317350574985
406,45.527742303501846,5.445564594417924
407,27.38136979429244,-30.345255122962175
408,11.095283186906508,-0.9549506578362584
409,21.139102949621645,-10.770717243070964
410,45.52359526222915,2.143311873167349
411,19.762655642494785,26.586700377138264
412,31.06188204584455,11.51707795684359
413,-6.592487413959249,11.1661372437063
414,-2.431841651747991,7.991347058791993
415,30.395430604663012,22.83566001951765
416,30.08251576462255,-25.066708314283872
417,11.862644742419494,9.707710175806238
418,21.835654890051565,-26.36871237208789
419,-14.374073619508502,14.541402328463022
420,-11.643308264145045,14.02925289701863
421,18.621380987949657,-0.3319488603798225
422,44.30198027856894,1.5687730209864506
423,44.20852638717248,-17.58368209787321
424,36.2999373190912,10.786556140091346
425,28.48219371981267,10.804526391976022
426,7.439192612187245,6.754066418166489
427,-3.401272874321645,16.483155171332196
428,12.110533737152531,15.854675639083702
429,41.10335958815782,11.36120710548071
430,-5.873497776608334,7.242783940035365
431,-2.5504269914946143,21.314313016007944
432,46.85546909497707,-19.669124421178815
433,12.975740126703291,-1.026392842486728
434,17.268314564026866,16.275815051767815
435,3.63333231923286,34.80612586116963
436,15.509620489763826,9.848092449106405
437,44.56055208062867,-22.62993819703223
438,30.369201265784064,20.682629130379915
439,15.585959905367249,-5.863629910624266
440,11.949961158100432,15.481476720052743
441,2.7823752254097833,16.764207434468865
442,42.58742404542966,9.125683970213151
443,41.24286312957805,9.288416791209388
444,-1.2656402119568924,6.4621331616683655
445,34.25764630632207,12.080293724265603
446,28.56886358288355,-13.450204387033423
447,26.878722540027773,-12.14572813369048
448,1.1411352673640387,14.968821636711878
449,3.1756146049245544,16.715831188412114
450,39.842578053221395,-15.561946143133152
451,20.29059354819445,-12.428758016845364
452,-8.35669724543561,22.05051459296455
453,14.210497378732818,2.78457371487477
454,28.99870966076245,0.6995785311236961
455,4.756984395689962,18.938362465558807
456,37.98934893250143,-14.450677954712102
457,14.373103343595565,22.918184607521173
458,41.18165435886979,2.2638414775243936
459,-5.087552718776868,5.601724586600737
460,39.06631746784011,13.533402620605557
461,24.837226297565117,-5.462603480459268
462,-2.345806944567805,7.538538507885892
463,17.027096289302833,-9.834014545622658
464,-10.72332842511168,25.156007078383382
465,25.40218400006964,-24.79615500706007
466,25.73388921246371,4.42851696998762
467,-1.2740951946546168,22.469894322435096
468,26.594178248923228,10.78370866565186
469,-1.515782463960111,24.27492323832297
470,37.90356636326553,-6.613875593456275
471,-12.814384335958165,9.907987170085416
472,27.629699134170497,7.755207565035993
473,17.004658394101604,-15.190154295507275
474,-3.9915771280945194,21.47001294653608
475,35.70514819641638,-6.812862649653691
476,33.34969821563219,24.799314768298764
477,4.906320400650753,9.436959630913432
478,33.69951374112217,7.457947636884559
479,12.40200906982716,0.5993521992683606
480,3.0684113611117105,20.840164188269384
481,11.21483717759579,29.773756626970428
482,30.803504367327292,21.613605653670113
483,27.991943890450983,-8.54156142355704
484,33.37452303262947,-10.841623833886612
485,48.35538745900874,6.89081980998486
486,25.125947108210745,-32.07242184384302
487,21.303757431058372,-23.773617148976392
488,12.43075284469506,-3.7971332398180087
489,30.238543072407587,6.54506240388996
490,-13.603488292453324,18.453947640262964
491,30.348981831776236,10.05530063391981
492,-12.694349121443468,13.458093003596222
493,-3.128375531569464,12.682848953577478
494,10.896313365917688,4.7999286648244945
495,14.811074093897057,-22.994345877065435
496,21.467079419996523,-3.1933158688414354
497,47.4312638521494,-23.14456293124116
498,11.367643611665391,23.847840708138968
499,15.86784067824354,4.069195315424028
500,1.4825202119927106,26.51151447928601
501,27.78511327530486,19.684648489149208
502,38.382828192390775,-4.567091993430468
503,15.127536989802728,-17.9397338700311
504,48.136388189564926,-15.841111966943316
505,15.50783657436932,-13.958816175675596
506,30.009729517027253,12.665448004539206
507,22.704756664468466,-13.096242107801029
508,29.82024622592499,-9.711784980274825
509,14.705201588863808,21.83739914472847
510,35.99047847198463,-7.609156933210709
511,23.95763592064863,-25.37131912395599
512,22.35688952230737,11.227846865541087
513,19.583135432618217,11.511570757787092
514,33.872400262323204,-18.376949018567675
515,-4.349499903335561,7.327678682389292
516,49.31628165088115,8.18339703979496
517,16.71322985275649,5.967938910688835
518,36.452428771929256,4.215209742188982
519,7.506590822427583,14.824973091553256
520,-12.849013682588511,20.32911497697726
521,17.30075963592943,-19.31727705800886
522,-5.1119268284071335,19.15060122805912
523,32.494668805773436,-12.068205429687962
524,37.49617181994918,0.38936120628851184
525,19.748628287221443,-11.653246460000092
526,32.39411222742738,10.054851942567971
527,47.67825200235599,9.134192024780324
528,27.459742620339647,12.385047373870956
529,43.06741720304076,2.2015113273579634
530,12.580554340491986,22.569596571126684
531,5.229448043572187,22.845177157403548
532,7.221699570556826,8.985937995685111
533,14.292919412101046,-7.555255519240128
534,36.012296746004225,-9.126259939799946
535,18.12285255779272,3.774227614512543
536,26.935884604681277,29.757729386008847
537,26.215547953679653,10.996364039032963
538,18.934086520725437,4.585310690206015
539,21.613353329440507,7.3346002393747325
540,17.406455443784353,25.515367042930276
541,14.08592562214232,-10.19373527230722
542,31.131734438722717,-21.25681456240699
543,1.1706027610012055,6.74242526845622
544,29.531007213079356,28.62905180023635
545,33.73875952385977,3.125319571587013
546,45.473621662880056,-19.592556525967225
547,5.114880246887786,15.844370633896508
548,-6.355370048055834,13.257165088353483
549,23.825248237556885,3.948754336042466
550,-17.070246436661712,14.90997486791224
551,12.426674417730004,-6.102751278573667
552,-3.669752633646782,22.4750664876289
553,22.809513105061477,4.8829924750838
554,13.545707932433547,2.286923613774197
555,0.7132794613586952,25.730466261932573
556,34.709874043352485,-5.2294270888006595
557,22.23578974287919,-1.0515606146956689
558,13.515028177127832,4.0788436713558065
559,34.056140658637645,-6.872797457798232
560,-9.593315724340188,25.442480389163777
561,-5.920080699251319,7.105886864633708
562,35.4111746422798,15.336863806279917
563,5.828592969209939,24.71155072137205
564,20.030312871253074,0.977312169120122
565,-10.828302037617709,19.531118135813234
566,19.820621372907887,-10.20068069657927
567,33.36965402630648,9.431837645346684
568,22.3138652480502,-17.497955564605903
569,33.62961240294241,21.915309308968883
570,-10.038001233474809,8.689379894093642
571,22.75425452406244,-13.88846841754457
572,3.4814325573615577,15.983506865473265
573,35.332120297591246,-7.264443261790775
574,23.539800377746246,-9.334795466340507
575,6.512961815474647,24.78946027588836
576,29.620309734318457,15.900521608545017
577,27.953082075179942,-0.6968137454170659
578,16.86636964024933,-12.967282957013124
579,20.747581230831265,11.869447671615722
580,8.493715812562591,16.18891385818984
581,33.80655886561384,21.893972141103852
582,7.811504171661099,6.114720636420305
583,26.23758139096157,-10.491711073851064
584,38.01356474916342,9.72435831178589
585,28.77632117399616,-9.556242377653437
586,34.967181619927096,-14.47302772638769
587,22.004881510147055,30.126918314052933
588,8.205832631228777,5.0087137932475105
589,-2.6687931186591474,10.197378909561897
590,20.24510863676848,-21.45626435755651
591,32.43182973276746,-9.784558112506742
592,38.98785696439776,8.911932564656725
593,16.602567633205744,4.090286440195726
594,29.241673926678857,11.58527746985971
595,11.162593868765672,-3.56315015413183
596,26.90583661482391,-17.347717686279463
597,49.37871009100171,9.287659138067736
598,34.70259988836312,-11.063556303932623
599,11.28172545423017,14.545502321171352
600,14.929225546722243,-8.405022560319962
601,-6.664737891361645,19.592535557000502
602,35.0005047675504,12.2238040838922
603,42.38196051319341,6.517009871576088
604,9.211455951246004,10.992025761009248
605,6.676744130147121,32.57326644005267
606,34.255684687577585,28.98738660749792
607,16.487930276386145,-6.2367931691242475
608,-8.76201083204611,30.997205007585055
609,21.726354127711662,0.5513501319843601
610,25.966279186195575,20.593763549255744
611,-2.6177869622569627,26.82953001518792
612,19.57632381398672,-28.986701144924528
613,-8.433254778779592,6.97528377599864
614,31.255590344884897,-9.1247695671683
615,30.109481363097956,0.3285973029802628
616,37.47518876633761,12.6542987678515
617,14.207635347733335,19.58309377937997
618,19.60587774485615,-3.638393482594884
619,-7.685086016563087,24.881793288403376
620,-7.935088549762572,7.189766767788534
621,-3.848054236934221,10.22953735939717
622,17.02210100156457,-15.404517496627458
623,35.68140527833425,-11.443859638826847
624,12.035496899815222,12.225175483784152
625,23.61135369218787,-4.229761682140233
626,18.11633564916076,-21.81586274001188
627,24.305156077410373,-6.25757735714688
628,30.185097605506556,7.093526981777442
629,33.16175164047597,-15.985865495445436
630,32.894311123033496,19.612933346344303
631,3.910845176897869,13.545890428087024
632,39.70412044220601,-1.4216072354845322
633,33.98264062591625,-6.250185699329235
634,37.019083297411186,-6.6157093470388615
635,25.76251746839145,-13.396567391151546
636,22.628619697653058,20.022026273392196
637,22.225099790125732,-10.641351891300516
638,43.22427128899267,10.56413694354195
639,25.478013453741347,11.718517040618076
640,12.003693902624123,6.112460121081615
641,35.923976196100654,-3.914330317463837
642,40.24364616238158,13.543814184187571
643,30.791008963151285,14.84120043055659
644,35.224142809635694,-12.440731626504505
645,35.061944721460364,-22.709832125773502
646,40.83777065089734,0.7644257374220467
647,14.023673301607277,-0.45784317650217426
648,15.351104380603909,-14.915914219113027
649,26.503835281349566,-17.224695532659588
650,22.590567662763576,9.841397709834942
651,-2.0374512984132096,17.37445240473839
652,23.22221530277836,-8.996277985905682
653,33.804272994564684,-16.575705442789396
654,-1.5708030599322915,33.79758138694052
655,36.712701382249435,20.17086796800464
656,-13.775927776294566,24.35101070729081
657,20.891937216753277,1.2719300591615612
658,30.357137941851647,-13.75542517343218
659,-8.58082750412,16.62885333825842
660,-12.62297290443327,14.197971803961268
661,36.29551069858229,14.482534233401658
662,-9.936566405760892,11.073047560139964
663,17.11143558731559,12.221080545659865
664,23.820626721325056,-2.6330442873621225
665,31.180932217549845,4.664413157785332
666,-1.8421743038921523,30.04701458870904
667,35.41138518601474,-2.57280299135112
668,-0.4626125938303112,13.258185148689591
669,-1.7914218088546183,13.303035697925871
670,17.92269943615502,11.02338634442548
671,14.191768297920358,17.49150976397368
672,15.647344136783566,4.506608402440565
673,47.510009248943746,11.017299130737904
674,41.75661441657542,1.3478489132017937
675,31.45832599587787,-21.269357835147467
676,-11.093786448711716,8.471802894276097
677,21.3736434685203,-22.317579077610237
678,8.50176863294179,16.131272378047086
679,26.82033520858871,-7.405122217071788
680,24.556980046260804,2.506510417609386
681,26.573703144900044,20.61566409984311
682,29.13703010719926,-20.954970540131455
683,-4.840215312203243,19.015327540278246
684,29.12865923411463,-21.816770933479216
685,31.553406317592,25.734317861421623
686,25.04522031774807,-20.89007223546927
687,8.768217160428357,8.133228065670302
688,26.954209712804747,-18.00842765668345
689,16.96077539046864,-1.844342605002724
690,16.26829820699657,25.86342997637964
691,21.62145865551812,-7.049565969695471
692,13.351329228213764,-8.401333000427348
693,3.652911545551188,16.635414986200814
694,19.866428903607755,-2.0608597962252277
695,15.868278153887552,-4.308374944213439
696,18.12362737214302,-2.776326046219464
697,34.44455995249786,-24.441646585641394
698,23.02719110877165,-7.980617673438305
699,-2.176180829681943,7.605471843229927
700,23.571289112927342,-16.32832098415046
701,35.39180274290119,-8.345473666132289
702,46.607717782071305,4.639455098199583
703,8.621997336754642,8.476005358011935
704,23.52194592925334,-20.904571361282756
705,22.22126416968777,4.225442261933188
706,15.341147700950287,-25.13834366494985
707,10.169205227417653,9.288347757964903
708,38.17203294751916,-1.634780605910109
709,11.039630021287174,8.691938043535265
710,25.816094474172026,-3.7036060842168057
711,9.587541896268174,16.77618742964992
712,24.9176053267554,3.927941145471849
713,21.98383802584464,9.57815538315038
714,48.07305155382569,5.951608939861086
715,35.51551396343807,5.598160515569593
716,19.16465646523112,28.9696286497412
717,33.67942848519628,24.998288599843903
718,31.182925929132004,13.316241907275169
719,17.80813281559677,-5.23463258719109
720,24.394730341563104,22.065502178681747
721,18.57928853527452,-10.34242203986862
722,29.931652662082996,-17.27072436844296
723,45.23250085018034,5.660585384154151
724,17.213633379448417,15.467766215143016
725,30.659155413529064,-17.413222711475893
726,28.767234624130325,-10.5091737951626
727,24.90628997810731,-0.31604659337944807
728,32.26893717748524,4.1499591151890645
729,-2.6541513922832394,7.693979504915745
730,26.788563415059215,-17.930400212244397
731,19.739265597828,25.4393390258602
732,18.48323623251951,-9.182773697741236
733,-9.12993842804356,28.60917063742475
734,1.771929662073337,21.98255449726908
735,38.652158015937175,3.3721041854499254
736,30.136878956839695,-4.0691504708950035
737,8.182225216368742,12.755278873865477
738,41.82981066650442,12.524913035584918
739,33.96292133349996,-5.577620369830966
740,30.905370899664824,-0.523202183054289
741,33.81710901458632,-21.6696480549809
742,19.721664956021097,-11.574287473881247
743,19.178641588358175,7.320317884084702
744,29.79804637240212,17.51920208862843
745,-5.301312653792465,14.542124057830335
746,-5.450822567715209,10.785313953499406
747,23.1262235440172,-19.445162179509737
748,32.81046872518392,-11.079203758096204
